review_id,author,story,acting,visuals,sounds,values,overall
rw10452571,benlevy-32222,2.0,,,2.0,,2
rw10453979,mitchellrath,0.0,1.0,1.0,,1.0,1
rw10453893,dragonhrt-6,1.0,1.0,1.0,,,2
rw10453583,nikolasrust,0.0,1.0,,,,1
rw10453445,coolmar-38476,2.0,,,,,2
rw10453200,imdbfan-1298261449,0.0,1.0,,,,1
rw10453172,qxzppsms,-1.0,1.0,-2.0,,,-1
rw10453080,Kale-61,,0.0,,,,-1
rw10452628,KillBill5669,1.0,,,,1.0,1
rw10452963,flexarts,-1.0,1.0,,2.0,,1
rw10452831,esadf,0.0,,,,,1
rw10452826,Imarak2,,,1.0,,,1
rw10452680,cbabcock-56820,-1.0,1.0,,,,-1
rw10452648,stephen-cave,1.0,,,,,1
rw10452295,prozach-74665,-1.0,0.0,,,,0
rw10452270,kandimallaanirudh,,,,,,1
rw10452258,ErikM-59,0.0,2.0,,,,1
rw10452106,meow-57889,1.0,1.0,,,1.0,1
rw10452089,imdbfan-3488759827,1.0,,-1.0,,,1
rw10451995,theprodigynerd,-1.0,,,,,-1
rw10451080,papitakrish,1.0,,1.0,,,1
rw10451935,jordanbrownpro,-1.0,,,,1.0,0
rw10451662,calebjthompson-82724,1.0,1.0,1.0,1.0,,1
rw10451633,mam-07753,-1.0,-1.0,,,,-1
rw10451457,isolatefire-92025,1.0,1.0,,,,1
rw10451301,imdbfan-7365192827,1.0,2.0,,,,2
rw10451216,YoRocky89,0.0,1.0,1.0,,,1
rw10451185,NathanW-52,0.0,,,,,1
rw10451181,NeoniK-0,1.0,2.0,,,1.0,1
rw10451083,AnthonyO-6,1.0,,,,,1
rw10451051,lennonwalling,0.0,0.0,,,,0
rw10450987,westonmartin-06676,-1.0,,,1.0,0.0,0
rw10450812,Damian_kk_,0.0,,-2.0,,,0
rw10450796,YouJ-0,1.0,1.0,1.0,,1.0,2
rw10450771,abacaba,-2.0,-1.0,,,,-2
rw10450696,cyclo-16780,-1.0,,,,,1
rw10450685,StephW-0,1.0,,1.0,,1.0,1
rw10450546,NotBr4wler,-1.0,,,,0.0,0
rw10450508,ArpanS-8,0.0,1.0,,,,1
rw10450468,Masami-J,-1.0,,0.0,,,-1
rw10450417,AnilaT-8,-1.0,,0.0,-2.0,,0
rw10450371,tommyh-94077,0.0,2.0,,,,1
rw10450312,Parzival1551,1.0,1.0,1.0,1.0,0.0,1
rw10450252,jaxsonprice-51032,-1.0,2.0,2.0,,1.0,1
rw10450240,sedenhansen-61849,1.0,1.0,1.0,,,1
rw10450200,ctny-17898,-1.0,,,,,1
rw10450080,james_scott_mcs,-1.0,-2.0,2.0,,,0
rw10449985,emason27,2.0,2.0,1.0,,1.0,1
rw10449838,imdbfan-5017486594,-1.0,,1.0,,,1
rw10449828,imdbfan-58169,-1.0,0.0,,,,0
rw10449822,JackRJosie,-1.0,1.0,,,,-1
rw10449816,shanklandjack,-1.0,2.0,,,,0
rw10449792,motiontwinn,-1.0,1.0,1.0,,,1
rw10449744,Beau-04,1.0,1.0,,,,2
rw10449721,mrfindrik,0.0,1.0,,-1.0,1.0,1
rw10449645,NathanL-79,1.0,2.0,2.0,,,1
rw10449557,emagolubicc,-1.0,,1.0,,,1
rw10449556,bawoods,1.0,1.0,,1.0,,1
rw10449439,SantaMira,1.0,1.0,1.0,,,1
rw10449406,JoshuaM-71,1.0,,,,1.0,1
rw10449367,mkayseryan,1.0,1.0,1.0,,,1
rw10448564,imdbfan-2536904958,-1.0,,-1.0,,,-1
rw10449350,RussHog,1.0,1.0,1.0,1.0,1.0,1
rw10449344,ourbarry,2.0,,,,,2
rw10449339,1Luke1,-2.0,,-1.0,,,-2
rw10449297,RykerK-2,0.0,,,,,1
rw10449281,thandi-lamprecht,,,,,1.0,1
rw10449236,sauravs-2,0.0,,,,1.0,1
rw10449147,imdbfan-3911000450,1.0,1.0,,,,1
rw10449020,Cine-Fanatic,0.0,,1.0,,1.0,1
rw10449015,KaydiV,2.0,2.0,,,,2
rw10449001,Victoria-9463,-1.0,-1.0,,,,1
rw10448958,poppa_pump,1.0,1.0,1.0,,,2
rw10448877,sarahmccaughey-08154,1.0,2.0,,1.0,,2
rw10448636,brysongjohnson,1.0,,,,,1
rw10454283,DerinC-9,-2.0,-2.0,-2.0,-2.0,,-2
rw10389204,Alexdisney23,-2.0,-1.0,-2.0,-1.0,,-2
rw10449208,TharsheyN,-2.0,-1.0,1.0,,,-2
rw10448634,mariabyrrr,-2.0,,,,,-2
rw10448602,gaetcazz,-2.0,,,,,-2
rw10448546,sweetkaz,-1.0,-1.0,-2.0,,,-1
rw10448528,hafiznumair,-1.0,1.0,2.0,,,0
rw10448526,Tobias12,-1.0,1.0,0.0,,1.0,1
rw10448499,Maxyger756,-1.0,1.0,0.0,,-1.0,1
rw10448474,alexandravelali,-2.0,,0.0,,,-2
rw10448431,MalaikaS-8,-2.0,-1.0,,,,-2
rw10448402,imdbfan-2938639756,0.0,,-2.0,,,1
rw10448357,Azzya,1.0,1.0,,2.0,1.0,1
rw10448269,imdbfan-3270892202,-1.0,,1.0,,,1
rw10448228,pfdnd,2.0,,2.0,,,2
rw10448219,pnino26,-2.0,,,,,-2
rw10448020,Joshoombah,0.0,,1.0,,0.0,1
rw10447911,timeblank,0.0,2.0,-1.0,-1.0,,1
rw10447872,Jdgarnett,1.0,2.0,,,,1
rw10447851,ChristianS-13,,,2.0,,,2
rw10447783,UltraNeptuneCat,1.0,,1.0,,1.0,1
rw10447612,hanhaosen,-2.0,-1.0,1.0,,,-1
rw10447580,AydenS-0,-1.0,-1.0,1.0,,,0
rw10447478,YuYo_,-1.0,,,,0.0,0
rw10447394,SamCine,-1.0,1.0,1.0,,,1
rw10447372,frankie-smales,1.0,2.0,,,,2
rw10447102,sparkboy17,1.0,,,,,1
rw10446914,ReviewWithIntellectualHonesty,-1.0,1.0,,,0.0,1
rw10446903,Rockstargames-4,,1.0,,,,1
rw10446837,CollinC-7,-2.0,-2.0,-2.0,,,-2
rw10446720,KateE-68,1.0,1.0,-1.0,,,1
rw10446698,josiahnobles,1.0,1.0,0.0,,,1
rw10446682,landenf-5,2.0,,,,,2
rw10446406,ksgillihan,-1.0,0.0,1.0,,,0
rw10446296,chambersben-29454,1.0,,1.0,1.0,,1
rw10446275,Gr13vZ3l,1.0,,,1.0,,2
rw10446265,varbadbrih,2.0,2.0,2.0,,,2
rw10446197,Marwan-70,1.0,1.0,,,,1
rw10450018,NickGurr420,,-2.0,,,,-2
rw10405814,CinemaSerf,-1.0,-1.0,1.0,,0.0,-1
rw10446186,ZombieGirlORV,,1.0,1.0,,,2
rw10446018,campbellclack,0.0,,-1.0,,,-1
rw10445901,jcbeckett,-1.0,1.0,,,,1
rw10445877,RachaelB-9,2.0,2.0,1.0,,,2
rw10445874,krsticdusan-53969,1.0,,,,,1
rw10445861,nyarnebbanot,1.0,,1.0,,,1
rw10445796,XxTechyTheGamerxX,1.0,,,,,1
rw10445776,DSV1,1.0,2.0,1.0,1.0,,1
rw10445745,castrojechelle,-2.0,,-2.0,,,-2
rw10445713,imdbfan-9959272986,0.0,1.0,,,1.0,1
rw10445681,mattatthemovies,-1.0,1.0,,,,1
rw10445655,JakobS-70,1.0,,,,,1
rw10445475,Andriu-74,,,1.0,,1.0,1
rw10445457,andrewbongiorni,-1.0,,,,,1
rw10445397,cachekline,-1.0,,1.0,,1.0,1
rw10445385,CoryCrow,1.0,,,,,1
rw10445366,joodtaba,-2.0,-2.0,-2.0,,,-2
rw10445356,kylewoschenko,0.0,1.0,1.0,1.0,,1
rw10445268,jaredangeles-40231,1.0,1.0,,,,1
rw10445184,LazarR-1,0.0,1.0,,,,1
rw10445152,destructor-61011,-2.0,1.0,,,,1
rw10445118,Bandit100000000000000,2.0,,,,,2
rw10445043,ozusman,1.0,2.0,1.0,,,1
rw10444897,dicki76,-1.0,1.0,,,,1
rw10443758,jimwaldothefirst,-1.0,,,,0.0,-1
rw10444875,Washikami,1.0,,,,1.0,1
rw10444856,fat_sonic,1.0,2.0,1.0,,1.0,1
rw10444741,BurntN,1.0,1.0,1.0,,,2
rw10444719,arashf-2,,,-2.0,,,-2
rw10444710,AshleyD-13,1.0,1.0,1.0,,,1
rw10444690,petrxpp,1.0,2.0,,1.0,,1
rw10444655,pokemonfan-81415,0.0,1.0,1.0,,,1
rw10444596,FlashCallahan,1.0,1.0,0.0,,,1
rw10444315,JackT-436,2.0,,2.0,2.0,,2
rw10444296,ColeR-86,2.0,2.0,,,2.0,2
rw10444279,dvdbnt,2.0,2.0,1.0,1.0,1.0,1
rw10444275,Aviv-22,1.0,,,,,1
rw10444274,czwwggqm,-2.0,-1.0,-2.0,,,-2
rw10444205,jeffhits,2.0,,2.0,,2.0,2
rw10443948,usmantanvirbutt,1.0,,1.0,,1.0,1
rw10443937,rohitmar-06335,-1.0,,1.0,,,0
rw10443925,imdbfan-09351,0.0,,,1.0,1.0,1
rw10443785,chriszicochain,-1.0,0.0,,,,1
rw10443763,bizzyziggy,-2.0,-2.0,-2.0,,,-2
rw10443650,Ia-83,,2.0,,,,2
rw10443541,shelbythuylinh,1.0,1.0,,,1.0,1
rw10443515,ChrisB-120,0.0,-1.0,0.0,1.0,,0
rw10443498,sethl-5,2.0,,2.0,,2.0,2
rw10443476,Jacob_A_L,2.0,,1.0,,,2
rw10443457,rvngrffn,-1.0,-1.0,1.0,,,-1
rw10443410,RaleighF,1.0,2.0,,2.0,,2
rw10443311,imdbfan-3528323029,2.0,2.0,,2.0,2.0,2
rw10443225,imdbfan-70645,,,-1.0,,,-2
rw10443169,goochbollard,,,,,,2
rw10443042,abigailbanda,-1.0,-2.0,,-2.0,,-1
rw10442931,kjproulx,-1.0,1.0,,,,0
rw10442305,olulalodudade,-2.0,-2.0,,,,-2
rw10442919,imdbfan-6076622549,1.0,,,,1.0,1
rw10442908,kapelli-9,1.0,,,,2.0,2
rw10442806,JustinW-63,-1.0,,,,,-1
rw10442803,00-Watcher,2.0,,,,2.0,2
rw10442718,ArianaP-2,-2.0,-1.0,,-2.0,,-2
rw10442711,FanOfSuperHeroes,,,-2.0,,,-2
rw10442674,JenS-08,-1.0,1.0,1.0,,1.0,1
rw10441868,fortnitegamer328,2.0,2.0,,,,2
rw10442606,cruelworldfilms,1.0,1.0,,,1.0,1
rw10442587,batmankearney,2.0,,1.0,,,2
rw10442480,ricardojvm,0.0,,1.0,,,1
rw10442450,Burgersandburgers,1.0,1.0,1.0,,,1
rw10442737,murtonminer,-2.0,1.0,,,,-1
rw10442434,PrathameshV-0,-2.0,1.0,-2.0,-1.0,,-2
rw10442422,elmantec,-2.0,,,,,-2
rw10442384,Kristin_K_88jr,1.0,2.0,1.0,,,1
rw10442381,imdbfan-5092176478,-1.0,,,,,-1
rw10442373,LaurenC-42,-2.0,-1.0,1.0,-1.0,-2.0,-2
rw10442345,UrosM-9,0.0,,1.0,,,0
rw10442215,kimonmeier,-2.0,1.0,,,,-1
rw10442203,brooksbulldog,-1.0,2.0,,,,1
rw10442165,jager-43291,-1.0,-1.0,1.0,,,1
rw10442153,luningyuan-23687,-2.0,,,-1.0,,-2
rw10442065,JamesS-00,-1.0,-2.0,,-1.0,1.0,0
rw10442059,josephlbrewster,-2.0,0.0,,0.0,,-1
rw10442048,MikelGlez,-1.0,-1.0,,,1.0,1
rw10442031,nightslayer-61064,-1.0,1.0,,1.0,,1
rw10442002,profp-4,0.0,,,,1.0,1
rw10441845,jaxhoromata,,1.0,-2.0,,,-1
rw10441809,DUDE-I-DO-REVIEWS,0.0,2.0,1.0,,,1
rw10441763,buttertv,0.0,1.0,,1.0,1.0,1
rw10441753,imdbfan-7661,0.0,,,,,0
rw10441633,zerradstudies,-1.0,,-1.0,,2.0,1
rw10441537,Ericb-00,1.0,1.0,2.0,,,1
rw10441534,casperdelamain,1.0,,1.0,,,1
rw10441529,giovannidefelice-99669,2.0,2.0,,,1.0,2
rw10441423,codf-08314,1.0,2.0,2.0,,,2
rw10441511,hoosiersmitty,1.0,1.0,,,1.0,1
rw10441501,littlecrazydinosaurandy34,1.0,2.0,1.0,,1.0,2
rw10441479,lamthaianh,1.0,1.0,,,1.0,1
rw10441476,Aarondolo_502,0.0,,,,,1
rw10441443,ConorD-7,-1.0,,,,,1
rw10441438,battlecrusadersgames,-1.0,-1.0,,,,-1
rw10441424,sarat-73,-2.0,1.0,-2.0,,,-2
rw10441400,ibbyrahimk,-1.0,-2.0,-1.0,,,-1
rw10441383,bobs-99,-2.0,1.0,,,,-2
rw10441364,evanhinton,-1.0,-1.0,1.0,1.0,,0
rw10441357,smanderson-74605,2.0,2.0,,2.0,,2
rw10441327,playconcrete,1.0,,2.0,,,1
rw10441318,yatodesings,,2.0,2.0,2.0,,2
rw10441248,arvinjnk05,-2.0,,,,,-1
rw10441174,hamsterination,0.0,,,,1.0,1
rw10441040,evanz-52430,2.0,2.0,,,,2
rw10441013,Furdiburd,-1.0,,,,-1.0,-1
rw10440988,imdbfan-0822681471,2.0,,,,,2
rw10438011,Wililjam,-2.0,-1.0,,,-2.0,-2
rw10443941,sjo-15,1.0,2.0,,,1.0,1
rw10444632,skylerkennethkidd,0.0,1.0,,,,1
rw10443677,petraktheman,1.0,2.0,,,1.0,1
rw10440880,adensyme,1.0,2.0,,,,1
rw10440792,dilemxo,2.0,,2.0,2.0,,2
rw10440777,Uzair-4,-1.0,2.0,,,2.0,2
rw10440754,pappywatts,0.0,0.0,,,,0
rw10439980,melaniejthakkar,1.0,2.0,1.0,,,1
rw10440744,Light255,1.0,2.0,,1.0,,1
rw10440727,imdbfan-0657245761,0.0,2.0,,,,2
rw10440638,Jubby6,-2.0,1.0,,,,-1
rw10440601,keenansdstone,1.0,,1.0,,,1
rw10440582,shashanksingh-57363,-1.0,1.0,2.0,,,1
rw10440486,kai-93509,-2.0,1.0,-2.0,1.0,,-2
rw10440413,vikrantp-60641,-2.0,-2.0,-2.0,,,-2
rw10440396,imtiaziqbal-75662,1.0,1.0,1.0,,1.0,1
rw10439927,imdbfan-4161893074,-1.0,,,,0.0,1
rw10439897,RayRay725,1.0,1.0,,,,1
rw10440333,Gladior,-1.0,,1.0,,,-1
rw10440256,NR-92,1.0,2.0,,,,2
rw10440232,oiiTzKarma,2.0,2.0,,,1.0,2
rw10440172,scaramouche-69575,0.0,2.0,,0.0,,1
rw10440171,imdbfan-96557,0.0,1.0,-1.0,,,0
rw10440124,dokian,-2.0,,,,,-2
rw10440071,rikerpatterson,1.0,,,,1.0,1
rw10440069,rilobrick,2.0,,,,,2
rw10439890,arqui-69916,1.0,,,,1.0,1
rw10439875,ajonespenguin,0.0,,,,,1
rw10439841,Plut-5,1.0,2.0,1.0,,,1
rw10439773,kjartannoi,-1.0,1.0,1.0,,,0
rw10439758,zainabmattar,-2.0,,1.0,,,-1
rw10439742,imdbfan-2645327785,0.0,1.0,1.0,,,1
rw10439685,MichaelJordan7,1.0,,,,,2
rw10439668,gooningtomygf,0.0,,,,1.0,1
rw10439650,imdbfan-5807614199,0.0,1.0,,0.0,,1
rw10439644,lindovanast,1.0,,0.0,,,1
rw10439586,TheNobleMan-60,0.0,,,,0.0,1
rw10439584,dalejrbud,2.0,2.0,,,,2
rw10439568,imdbfan-6261,-1.0,1.0,1.0,,,0
rw10439558,hugob-4,2.0,2.0,,,,2
rw10439556,imdbfan-90468,-1.0,,-1.0,,,0
rw10439552,tsmorris-60797,2.0,,,,,2
rw10439548,dreamerandflicka,0.0,-1.0,,-1.0,,1
rw10439538,superreme,-2.0,,,,0.0,0
rw10439474,Selyph,-2.0,,-2.0,1.0,,-2
rw10439431,awtrimmer,2.0,2.0,,,,2
rw10439424,CarsonC-5,2.0,2.0,,,,2
rw10439384,ruralMCgaming129,1.0,,,,,1
rw10439372,megsissel,2.0,2.0,,2.0,2.0,2
rw10439359,EverettM-4,1.0,1.0,1.0,,,1
rw10439340,loganhardy-01823,,1.0,,,0.0,0
rw10439300,Abbora-6,-2.0,,1.0,-1.0,,1
rw10439288,BrendanG-9,2.0,,,,,2
rw10439281,IA-04,2.0,1.0,,,2.0,2
rw10439278,AlexF-41,2.0,,,,,2
rw10439242,TannerL-6,2.0,2.0,,2.0,,2
rw10439216,OrangePlayer156,-2.0,,,,,-1
rw10439215,NettyY,0.0,,,,,0
rw10439207,lijahhendrickson,-2.0,,,,,-2
rw10439187,imdbfan-2210435444,2.0,2.0,,,,2
rw10439169,JohannM-0,2.0,,2.0,,,2
rw10439129,mannw-20694,2.0,2.0,,,,2
rw10439097,DominicJ-2,2.0,2.0,,,,2
rw10439084,OrrM-70,2.0,2.0,2.0,,,2
rw10439074,razvanionut-56499,2.0,2.0,2.0,2.0,,2
rw10439036,imdbfan-62071,1.0,2.0,,,,2
rw10439029,perky_,-1.0,,,,0.0,1
rw10392716,A_Boydude_Reviews,1.0,1.0,2.0,1.0,,1
rw10439248,TwoForOne-9,2.0,,2.0,2.0,2.0,2
rw10438990,cpqcjwrd,-2.0,,-2.0,,,-2
rw10438960,abcdefgmusicnotes,0.0,,,,,1
rw10438951,jamalnujeidat,,1.0,,,,1
rw10438917,AbedB-5,2.0,2.0,2.0,,2.0,2
rw10438901,Gant-94,1.0,,2.0,,,2
rw10438876,phrogal,-1.0,,,,1.0,-1
rw10438868,eddesignstudio,-2.0,,,,-1.0,-2
rw10438862,Ipcress_23,1.0,1.0,1.0,,,1
rw10438834,LeandroB-5,1.0,1.0,,,1.0,2
rw10438806,tinabeverlys,1.0,2.0,-1.0,,,1
rw10438782,avanbeuningen,0.0,,1.0,,,1
rw10438774,sloanander,2.0,2.0,,,,2
rw10438703,deermacaw,-2.0,-1.0,-2.0,,,-2
rw10438699,CHUBBSSKUIK,1.0,2.0,1.0,,1.0,1
rw10438678,LukasQ-0,2.0,,,,,2
rw10438658,cfranklin-97738,-1.0,,,,,-1
rw10438596,imdbfan-4861441941,,2.0,2.0,,2.0,2
rw10438595,imdbfan-4650,1.0,,,,1.0,1
rw10438546,KyleBrofloski00,2.0,,,,,2
rw10438388,Nexelium,-1.0,,1.0,,0.0,0
rw10438545,CrookedNose94,1.0,,1.0,,,1
rw10438526,ramonuvmobil,1.0,1.0,1.0,1.0,,2
rw10438476,pavlokasian,0.0,,,,,0
rw10438466,energiesconscience,-2.0,-1.0,-2.0,,0.0,-2
rw10438437,greatvovan,-1.0,,1.0,,,1
rw10438432,TheE-07,1.0,2.0,,,,2
rw10438394,zsinka,1.0,1.0,2.0,,-1.0,1
rw10438359,vastarapov,0.0,2.0,,,,1
rw10438305,ThomasH-90,1.0,,,,1.0,2
rw10438291,Ypk-4,-1.0,,0.0,,,0
rw10438225,imdbfan-3635801888,1.0,1.0,1.0,1.0,,1
rw10438223,iiiluminada,-2.0,-1.0,-1.0,0.0,-2.0,-2
rw10438213,stevewadsworth-46947,1.0,,,,,2
rw10438205,SiGmABoy_,2.0,,,,,2
rw10438194,JustinS-515,1.0,2.0,,1.0,1.0,1
rw10438191,DarcyH-3,0.0,,,,,1
rw10438174,calebcollier-63164,1.0,1.0,2.0,,1.0,2
rw10438166,pogijim,2.0,2.0,,,2.0,2
rw10438142,imdbfan-6916713775,1.0,2.0,1.0,,,1
rw10438139,ishbeah,1.0,1.0,,,,1
rw10438069,jmbush22,-1.0,-1.0,1.0,,,1
rw10438026,FamL-5,1.0,,,,,1
rw10438017,astrocopjr,-1.0,-1.0,,,,1
rw10438013,ChaseG-6,,,,2.0,,2
rw10438846,martinshh,-1.0,,,,,0
rw10438353,BarnsleyMick,,-2.0,1.0,,,-1
rw10440939,Katy_Griffin-Saye,1.0,2.0,,,,1
rw10438499,byruineves,-1.0,1.0,1.0,,-1.0,0
rw10438296,berestov,-1.0,0.0,1.0,,-1.0,0
rw10438126,business-33778,0.0,1.0,,,,1
rw10438122,Ponderosa31,-1.0,,,,,-1
rw10438004,noahd-98130,1.0,1.0,1.0,1.0,,1
rw10437996,rhecto,0.0,1.0,1.0,,,1
rw10437995,CrushinLoaf,1.0,,,,,1
rw10437988,DavidC-155,1.0,2.0,,,,1
rw10437981,ymdnkcmcp,2.0,2.0,,,2.0,2
rw10437980,MrP-99,0.0,,0.0,,,1
rw10437965,dalejones-46856,2.0,,,,1.0,2
rw10437937,imdbfan-3194649735,1.0,2.0,,,,1
rw10437934,gito-91979,-1.0,,0.0,,,0
rw10437916,ottismoore,2.0,2.0,,,,2
rw10437904,vashtsai,1.0,1.0,1.0,,1.0,1
rw10437881,westonobermeyer,1.0,,1.0,,1.0,1
rw10437877,dreamaker-1,1.0,1.0,,,,1
rw10437875,Seankm,1.0,,,,,1
rw10437871,imdbfan-0972756531,2.0,,,,,2
rw10437842,ChngH,2.0,2.0,2.0,2.0,2.0,2
rw10437827,mainehomeagent,1.0,,1.0,,,1
rw10437793,sugarloafersince92,1.0,1.0,2.0,1.0,,2
rw10437774,Stephen-7973,2.0,2.0,2.0,2.0,2.0,2
rw10437756,deaconmitch,2.0,,,2.0,1.0,2
rw10437754,Nikkiangel002,0.0,-1.0,,,1.0,1
rw10437749,Amara556,1.0,1.0,,,1.0,1
rw10437682,JosephJ-8,2.0,,2.0,,,2
rw10437661,dinomae-48949,0.0,,,,,0
rw10437658,MohamadF-5,2.0,2.0,2.0,,,2
rw10437650,CoolD-0,1.0,,,,,1
rw10437643,PeytonLynnC,0.0,1.0,,,1.0,1
rw10437620,greetingskk,1.0,1.0,1.0,,,1
rw10437618,kerimcool-05559,0.0,1.0,,,1.0,1
rw10437606,VivianP-5,1.0,,1.0,1.0,,1
rw10437585,superkodu93,-1.0,1.0,0.0,-1.0,,-1
rw10437572,CJRageS,-1.0,,-2.0,,,-2
rw10437567,justissjohn,1.0,,2.0,,,1
rw10437566,jamesrickaby-50464,0.0,,,,,1
rw10437559,brandon61286,1.0,2.0,,,,1
rw10437540,sarahlighten,1.0,1.0,,,1.0,1
rw10437535,prestom_,2.0,2.0,2.0,,,2
rw10437499,jooshprigg,2.0,2.0,,,,2
rw10437491,DeezA-4,2.0,,2.0,,,2
rw10437489,KairavS,1.0,,,1.0,1.0,1
rw10437473,marczello-00575,-1.0,,1.0,,,1
rw10437422,owenm-12,2.0,,2.0,,,2
rw10437420,kasperkiewiczwiktor,0.0,1.0,1.0,,,1
rw10437403,michaelspeed,0.0,,,,2.0,1
rw10437371,Movie-Dood198027,0.0,2.0,,,,1
rw10437370,Explkei,0.0,1.0,-1.0,1.0,,0
rw10437362,janeqqqqw,1.0,1.0,,,1.0,1
rw10437334,JohnZ-57,-2.0,-1.0,1.0,,,-2
rw10437326,julia-sweden,1.0,2.0,,1.0,,1
rw10437312,darthpax,-1.0,-1.0,,,,-1
rw10437304,JordanM-9,1.0,2.0,,,,2
rw10437303,DryUnderwear,2.0,2.0,,,,2
rw10437275,sethbarrere,2.0,2.0,2.0,2.0,,2
rw10437272,LoganT-2,1.0,2.0,,,,2
rw10437263,colpantoprak,2.0,2.0,2.0,2.0,,2
rw10437240,anda-balan11,1.0,,1.0,,,1
rw10437182,OliverF-0,0.0,1.0,,,,1
rw10437179,imdbfan-9742604924,-2.0,0.0,-1.0,,,0
rw10437171,MaxF-64,2.0,,2.0,,1.0,2
rw10437198,michaehueanton,-2.0,,,-1.0,-1.0,-2
rw10437122,JosephH-0,-1.0,1.0,-2.0,,,0
rw10437120,qgmyrfx,-2.0,-2.0,,,,-2
rw10437075,PakaiL-3,0.0,,,,1.0,1
rw10437063,buckotv,0.0,,1.0,,,0
rw10437060,yio-79495,0.0,,1.0,,,1
rw10437041,imdbfan-1168566268,1.0,-1.0,1.0,,,1
rw10437030,KAB_SanAntonioBay,-2.0,1.0,2.0,,,1
rw10437009,thebestmarioever,1.0,,,1.0,,1
rw10436971,lochinbekov,,,-2.0,,,-2
rw10436953,Bryceh-56,1.0,,,,,2
rw10436947,jessicaharrison-96976,-1.0,,1.0,,,1
rw10436916,sabrinaiscool109,1.0,2.0,2.0,,,1
rw10436884,Damian_Bushnell,2.0,2.0,,,,2
rw10436881,foxjacob-33519,1.0,,,,1.0,1
rw10436866,eveillia_,1.0,,,,,2
rw10436849,EG-88,1.0,,1.0,,,1
rw10436840,TylerM-109,0.0,,,,1.0,1
rw10436835,OculiRates,-1.0,-1.0,1.0,,-1.0,-1
rw10436810,EMANUELA-61,-1.0,0.0,,,,0
rw10436803,ElissaP-8,1.0,2.0,,,,1
rw10436784,jdmdnmssx,0.0,1.0,1.0,,,1
rw10436779,imdbfan-0710198760,-1.0,,1.0,,,0
rw10436766,imdbfan-7607,2.0,2.0,,,,2
rw10436764,Helio-62,-2.0,-2.0,,,,-2
rw10436716,omarfaisalismail,,,2.0,,,2
rw10436694,AdrianK-0,-1.0,,-2.0,,,-2
rw10436678,gyurto,-2.0,,-2.0,,,-2
rw10436638,Mechhy,-1.0,,1.0,,,0
rw10436626,syversmat,2.0,,2.0,,1.0,2
rw10436585,imdbfan-2520,2.0,2.0,2.0,,,2
rw10436550,udellrich,1.0,1.0,1.0,1.0,,1
rw10436539,OwenR-6,2.0,,,,,2
rw10436534,EmilyO-9,0.0,,,,1.0,1
rw10436501,multiplayerxgesource,2.0,2.0,2.0,,,2
rw10436469,DeanL-92,1.0,1.0,2.0,1.0,1.0,2
rw10436465,imdbfan-0902933456,2.0,,,,,2
rw10436424,MaksymilianL-6,2.0,1.0,2.0,,,2
rw10436406,LincolnL-2,0.0,,,,,1
rw10436403,aternias,-1.0,,0.0,,,0
rw10436361,imdbfan-9854178558,1.0,,,,1.0,1
rw10436304,AbrahamR-6,1.0,1.0,,,,1
rw10436301,samanthaschenk,-1.0,1.0,,,-1.0,-1
rw10436285,imdbfan-1895876203,-1.0,-1.0,,,-1.0,0
rw10436258,AR-329,2.0,2.0,,2.0,,2
rw10436247,RbenC-4,1.0,,,,1.0,1
rw10436239,yoyoh-02358,0.0,1.0,2.0,,,1
rw10436208,Nichking04,1.0,,,,0.0,1
rw10436169,prifai-90452,0.0,1.0,,,,1
rw10436164,Dragonballotthon,-1.0,2.0,,,,1
rw10436146,midnitemenmusic,-1.0,1.0,1.0,,,0
rw10436129,seamusjfanning,-2.0,2.0,1.0,,,1
rw10436040,george_fou,1.0,2.0,-1.0,,,1
rw10436036,sahibs-4,0.0,,,-1.0,,1
rw10436030,haskip,0.0,2.0,1.0,1.0,,1
rw10436012,InaS-7,1.0,2.0,,,,1
rw10436007,peterfessier,0.0,1.0,,,,0
rw10435997,imdbfan-2957957530,1.0,1.0,,,,1
rw10435765,AlphaR-2,1.0,1.0,1.0,,,1
rw10435987,Krewk,2.0,2.0,,,,2
rw10435979,Benjaminp-0,1.0,,1.0,2.0,,2
rw10435978,vgfxmmx,1.0,1.0,1.0,,,1
rw10435939,imdbfan-6652,1.0,1.0,,1.0,,1
rw10435934,ChristopherR-5,-2.0,,-2.0,,,-2
rw10435933,Gracie-93,0.0,1.0,,1.0,,1
rw10435917,MarleyF-78,2.0,2.0,,,,2
rw10435757,ErikS-90,2.0,2.0,2.0,,,2
rw10435619,cleejr,1.0,2.0,,,,1
rw10435898,bry-01,2.0,1.0,,,1.0,2
rw10435886,ismaeleudave,-1.0,,,,,1
rw10435868,chickenriot,-1.0,,-2.0,,,1
rw10435861,Mamma-34,2.0,2.0,,2.0,,2
rw10435852,LandonW-71,1.0,2.0,2.0,,,2
rw10435808,Flix_69,0.0,,-1.0,,,1
rw10435805,SkullZ-6,2.0,,1.0,,,2
rw10435783,imdbfan-1364,1.0,,1.0,,,1
rw10435779,jmbruns,0.0,,,,1.0,1
rw10435754,poloskeizsigi,0.0,,,,1.0,1
rw10435718,jcoopx-00331,1.0,,,,,1
rw10435715,Max-1399,-2.0,-1.0,-2.0,,,-2
rw10435702,HajniK,,,,,2.0,2
rw10435672,BIASED4215,-1.0,,,,,0
